id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
1823049202,2015-01-07T00:00:00Z,326000,6,1.5,1930,8400,1,0,0,3,7,1030,900,1971,0,98146,47.4869,-122.34
1563100705,2014-09-12T00:00:00Z,690000,4,3.5,1930,5400,1.5,0,2,3,7,1930,0,1920,0,98116,47.5679,-122.409
7968200090,2014-08-19T00:00:00Z,335000,4,2.5,2210,7214,2,0,0,3,8,2210,0,2003,0,98003,47.3554,-122.298
5379802816,2015-02-24T00:00:00Z,197000,4,1,1360,11175,1,0,0,3,7,1360,0,1961,0,98188,47.4551,-122.272
3340401570,2014-07-03T00:00:00Z,312500,3,1.75,1830,7969,1,0,0,3,7,930,900,1950,2008,98055,47.4667,-122.214
7300700056,2014-10-29T00:00:00Z,436000,3,2.25,2120,6710,1,0,0,5,7,1420,700,1959,0,98155,47.7461,-122.324
1257201130,2014-10-01T00:00:00Z,1020000,4,2.5,2700,4590,2,0,0,3,8,2700,0,2002,0,98103,47.6734,-122.329
7526400100,2014-08-26T00:00:00Z,805000,4,2.5,3160,35225,2,0,1,3,9,2250,910,1992,0,98006,47.5672,-122.111
7504400750,2015-01-05T00:00:00Z,652427,4,2.25,2770,13129,2,0,0,4,8,2770,0,1979,0,98074,47.6268,-122.05
1525059112,2014-10-18T00:00:00Z,1010000,3,2.5,2240,41339,1,0,0,4,9,2240,0,1945,1992,98005,47.6483,-122.163
7300410300,2014-11-06T00:00:00Z,355000,4,2.5,2570,6466,2,0,0,3,9,2570,0,1999,0,98092,47.3324,-122.17
1326039039,2014-07-29T00:00:00Z,334550,2,1,880,12000,1,0,0,3,7,880,0,1939,0,98133,47.7436,-122.356
8100400110,2014-07-08T00:00:00Z,557500,3,2.25,1820,9670,2,0,0,3,8,1820,0,1984,0,98052,47.6382,-122.11
6385900090,2014-11-03T00:00:00Z,277500,4,2.25,1660,7184,1,0,0,3,7,1110,550,1963,0,98188,47.4678,-122.294
7229000025,2014-07-07T00:00:00Z,300000,4,3,2200,10800,1,0,0,3,6,2200,0,1960,0,98058,47.4476,-122.169
6145602355,2015-02-25T00:00:00Z,325000,4,1,1640,3844,1.5,0,0,4,7,1460,180,1928,0,98133,47.7017,-122.354
3600057,2015-03-19T00:00:00Z,402500,4,2,1650,3504,1,0,0,3,7,760,890,1951,2013,98144,47.5803,-122.294
4040200490,2014-08-20T00:00:00Z,461000,3,1.75,1420,5170,1,0,0,4,7,1420,0,1963,0,98007,47.6151,-122.145
2919201095,2015-03-27T00:00:00Z,540000,3,1,1270,3840,1.5,0,0,3,7,1270,0,1926,0,98103,47.6896,-122.357
5248800625,2015-03-16T00:00:00Z,385000,3,1,1070,4000,1,0,0,4,7,1070,0,1971,0,98108,47.5529,-122.305
1257201295,2014-07-08T00:00:00Z,480000,2,1,1060,3040,1,0,0,3,7,860,200,1924,0,98103,47.6725,-122.329
3342700371,2014-06-09T00:00:00Z,539950,3,2.25,2190,7149,1,0,1,4,8,1240,950,1963,0,98056,47.5243,-122.204
1724079013,2014-07-18T00:00:00Z,529000,3,2.25,1940,217800,2,0,0,3,9,1940,0,1990,0,98024,47.5636,-121.932
2770606822,2014-08-20T00:00:00Z,417000,3,2.5,1300,877,2,0,0,3,7,1060,240,2008,0,98199,47.6591,-122.392
5706201930,2015-02-17T00:00:00Z,405000,3,1.5,1330,12500,1,0,0,3,7,1330,0,1966,0,98027,47.5263,-122.051
8731800300,2014-07-23T00:00:00Z,299000,3,2.25,1940,9100,1,0,0,4,8,1630,310,1966,0,98023,47.3133,-122.364
3751600457,2014-08-13T00:00:00Z,299000,3,1.75,2100,15480,1,0,0,3,7,2100,0,1983,0,98001,47.2924,-122.271
9169100214,2014-05-14T00:00:00Z,372220,3,1,1290,5500,1,0,0,3,7,980,310,1951,0,98136,47.5266,-122.392
809000820,2014-05-22T00:00:00Z,494400,2,1.75,1560,1750,1,0,0,4,6,780,780,1904,0,98109,47.6347,-122.355
9460000110,2014-09-24T00:00:00Z,280000,3,1.75,2630,6500,1,0,0,3,7,1330,1300,1958,0,98055,47.4878,-122.221
7888780090,2014-11-21T00:00:00Z,277950,3,2.5,2100,6021,2,0,0,3,7,2100,0,1992,0,98023,47.2917,-122.375
2423059067,2014-12-19T00:00:00Z,770000,3,2.75,2070,54557,2,0,0,3,8,2070,0,1996,0,98058,47.4659,-122.116
1331900110,2014-10-08T00:00:00Z,760000,4,2.5,2960,28005,2,0,0,3,10,2960,0,1989,0,98072,47.7477,-122.117
6600490300,2015-01-26T00:00:00Z,230000,2,2,1300,3608,1,0,0,3,7,1300,0,2004,0,98198,47.3623,-122.309
6042000090,2014-10-02T00:00:00Z,525000,4,2.5,2520,7731,2,0,0,3,9,2520,0,1994,0,98155,47.7709,-122.297
7846700850,2014-07-01T00:00:00Z,307000,3,1,1150,6000,1.5,0,0,3,7,1150,0,1927,0,98045,47.4963,-121.787
5381600110,2014-06-18T00:00:00Z,253779,4,2,2030,9600,1.5,0,0,3,6,1430,600,1947,0,98188,47.4459,-122.272
3459100300,2014-06-17T00:00:00Z,405000,3,1.5,1880,7400,1,0,0,3,8,1480,400,1968,0,98155,47.7743,-122.27
8151600590,2015-03-12T00:00:00Z,360000,2,1,2320,11250,2,0,0,4,6,2320,0,1942,0,98146,47.504,-122.362
7936000252,2015-05-11T00:00:00Z,521000,2,1,1050,7500,1.5,0,3,4,6,1050,0,1910,0,98116,47.5577,-122.399
2825059256,2014-09-26T00:00:00Z,680000,4,2.5,3030,13068,2,0,0,3,9,3030,0,1978,0,98005,47.6313,-122.172
1925069006,2014-12-03T00:00:00Z,355000,1,0.75,530,33278,1,0,2,4,4,530,0,1950,0,98074,47.6412,-122.079
1274500300,2014-06-23T00:00:00Z,200000,3,1.5,1090,9600,1,0,0,4,7,1090,0,1968,0,98042,47.3639,-122.109
7129304085,2014-07-08T00:00:00Z,330000,3,2.25,2220,4060,1,0,0,3,7,1330,890,1993,0,98118,47.5188,-122.265
104540820,2014-08-12T00:00:00Z,221000,3,2.25,1430,5999,2,0,0,3,7,1430,0,1987,0,98023,47.3116,-122.358
9272200090,2015-02-04T00:00:00Z,1600000,4,4.5,3780,6000,2,0,4,4,11,2770,1010,1910,1977,98116,47.5922,-122.388
1787600164,2014-07-23T00:00:00Z,310000,2,1,1560,4920,1,0,0,4,6,780,780,1947,0,98125,47.7248,-122.325
8127700215,2015-04-09T00:00:00Z,862000,4,2.25,2220,4200,1.5,0,0,5,8,1310,910,1932,0,98199,47.6418,-122.394
7348200115,2014-06-19T00:00:00Z,200000,3,1.5,1140,8340,1,0,0,3,7,1140,0,1960,0,98168,47.4773,-122.28
7752200100,2014-09-30T00:00:00Z,630000,4,2.5,2540,11100,1,0,0,5,7,2540,0,1957,0,98008,47.6317,-122.124
3904901570,2015-03-20T00:00:00Z,432250,3,2.25,1440,6232,2,0,0,3,7,1440,0,1985,0,98029,47.5658,-122.018
1238501116,2015-01-23T00:00:00Z,478000,3,2.25,1570,9500,1,0,0,4,7,1070,500,1977,0,98033,47.6843,-122.185
9392500100,2014-07-23T00:00:00Z,249000,4,2.25,1860,9576,1,0,0,3,7,1400,460,1962,0,98032,47.3612,-122.284
7857003465,2014-06-05T00:00:00Z,495000,5,3,2440,4750,1,0,0,3,9,1450,990,2006,0,98108,47.5485,-122.302
4038700930,2014-11-13T00:00:00Z,630000,4,2.5,2100,8800,1,0,2,4,7,1240,860,1960,0,98008,47.6146,-122.114
6979920090,2014-06-26T00:00:00Z,550000,4,2.5,2150,27540,2,0,0,3,8,2150,0,1997,0,98053,47.637,-121.969
1515920090,2014-09-19T00:00:00Z,350000,3,2.5,2440,18674,2,0,0,4,8,2440,0,1994,0,98042,47.3672,-122.126
2473100090,2014-12-02T00:00:00Z,270000,5,1.5,1930,7480,2,0,0,3,7,1930,0,1966,0,98058,47.4503,-122.157
6402700100,2014-10-07T00:00:00Z,488250,4,2,1830,9610,1,0,0,3,7,1830,0,1963,0,98033,47.695,-122.176
104530490,2014-05-16T00:00:00Z,248000,4,3.5,1850,6519,2,0,0,3,7,1130,720,1986,0,98023,47.3087,-122.354
2487200940,2014-08-14T00:00:00Z,889000,4,3.5,3210,5000,3,0,0,3,9,3210,0,2014,0,98136,47.5203,-122.393
6132600315,2014-08-27T00:00:00Z,375000,1,1,1090,5250,1,0,0,3,6,980,110,1927,0,98117,47.6999,-122.391
6848200475,2014-11-26T00:00:00Z,933000,3,1.5,1870,3300,2,0,2,3,7,1870,0,1906,0,98102,47.6221,-122.325
2141310490,2015-01-02T00:00:00Z,625000,3,2.25,1920,8412,1,0,2,3,8,1460,460,1977,0,98006,47.5578,-122.132
7571200110,2014-07-28T00:00:00Z,328000,2,1,700,4350,1,0,0,3,6,700,0,1943,0,98116,47.5577,-122.391
5072300100,2014-07-18T00:00:00Z,470000,4,2.25,3380,9900,1,0,2,4,8,1690,1690,1969,0,98166,47.4438,-122.34
3342103148,2015-02-13T00:00:00Z,502500,5,2.5,2430,6168,2,0,0,3,8,2430,0,2007,0,98056,47.5237,-122.199
1770000090,2015-04-07T00:00:00Z,484000,3,1.75,1950,17400,1,0,0,3,7,1210,740,1976,0,98072,47.7424,-122.091
8658303585,2014-08-07T00:00:00Z,252500,2,1,900,7500,1,0,0,4,6,900,0,1961,0,98014,47.6481,-121.916
1115400090,2014-08-21T00:00:00Z,610000,3,2.5,2060,8893,2,0,0,3,8,2060,0,1987,0,98006,47.5615,-122.165
4400800061,2014-07-25T00:00:00Z,419000,4,2,2180,10447,1,0,0,4,8,1280,900,1969,0,98155,47.7675,-122.279
4137000590,2014-07-17T00:00:00Z,322500,4,2.25,2140,9377,2,0,0,4,8,2140,0,1986,0,98092,47.2649,-122.218
809000945,2015-01-06T00:00:00Z,563000,6,1,1730,2760,1.5,0,0,3,7,1250,480,1918,0,98109,47.6342,-122.353
4397000100,2015-03-24T00:00:00Z,464000,4,2.5,3140,12591,2,0,0,3,9,3140,0,1993,0,98042,47.3826,-122.146
3426049031,2014-06-17T00:00:00Z,870000,4,4.25,3010,4887,2,0,3,4,10,1940,1070,1951,1996,98115,47.6933,-122.272
4310702775,2015-02-03T00:00:00Z,280000,2,1.5,800,1196,2,0,0,3,8,800,0,2003,0,98103,47.6972,-122.341
8965450110,2014-09-12T00:00:00Z,850000,3,2.5,3300,11570,2,0,0,3,9,3300,0,1994,0,98006,47.5599,-122.121
2887700805,2014-10-22T00:00:00Z,458950,2,1,1530,4370,1,0,0,3,7,1130,400,1946,0,98115,47.6888,-122.308
1446401460,2015-04-22T00:00:00Z,122000,2,1,760,5280,1,0,0,3,6,760,0,1946,0,98168,47.483,-122.33
225039175,2014-05-13T00:00:00Z,525000,5,3,2450,4591,2,0,0,3,7,2450,0,1994,0,98117,47.6828,-122.388
1151100165,2014-07-16T00:00:00Z,286300,2,1,1000,31838,1,0,0,3,7,1000,0,1962,0,98045,47.4789,-121.779
4330600301,2014-07-18T00:00:00Z,218450,2,1,840,7425,1,0,0,4,6,840,0,1952,0,98166,47.4749,-122.339
2767602141,2014-09-05T00:00:00Z,525000,3,1.5,1380,4290,1,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379
2767602141,2014-12-22T00:00:00Z,650000,3,1.5,1380,4290,1,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379
2223089048,2014-06-25T00:00:00Z,356000,4,2,2020,48693,1.5,0,0,3,7,2020,0,1949,0,98045,47.4646,-121.759
3693900985,2014-05-29T00:00:00Z,436500,2,1,1260,5000,1,0,0,3,7,1040,220,1951,0,98117,47.6782,-122.397
3574801790,2014-08-07T00:00:00Z,410000,3,1.75,1440,7112,1,0,0,3,7,1180,260,1979,0,98034,47.7304,-122.227
2568800121,2014-09-11T00:00:00Z,512500,4,1.75,1540,8311,1,0,0,4,7,1540,0,1950,0,98125,47.7046,-122.293
5249804560,2014-08-18T00:00:00Z,510000,4,1,1060,7200,1,0,1,3,6,880,180,1925,0,98118,47.5591,-122.268
7811100100,2014-09-18T00:00:00Z,566000,4,1.75,1900,10297,1,0,0,4,8,1900,0,1966,0,98005,47.5944,-122.155
6116500300,2014-09-10T00:00:00Z,525000,3,1.75,2870,26500,1.5,0,1,3,8,2870,0,1948,1981,98166,47.4485,-122.355
2489200165,2014-08-07T00:00:00Z,435000,3,1,1050,5500,1,0,0,3,6,930,120,1920,0,98126,47.5402,-122.38
425079100,2014-12-31T00:00:00Z,406500,3,2.75,1840,68479,1,0,2,3,8,1340,500,1989,0,98014,47.6802,-121.908
1828001220,2014-10-07T00:00:00Z,550000,5,2.75,3000,9473,1,0,0,3,8,1500,1500,1966,0,98052,47.6567,-122.13
5602000025,2015-02-26T00:00:00Z,251000,3,2,1200,10212,1.5,0,0,5,6,1200,0,1949,0,98022,47.206,-121.998
191101015,2014-12-11T00:00:00Z,830000,3,1.5,1840,10125,1,0,0,4,8,1220,620,1959,0,98040,47.5607,-122.217
4249000100,2015-04-14T00:00:00Z,803000,4,2.5,2790,7673,2,0,0,3,9,2790,0,1989,0,98052,47.6692,-122.136
7877400266,2015-04-07T00:00:00Z,206000,3,1,970,9360,1,0,0,4,5,970,0,1942,0,98002,47.2808,-122.225
7657000165,2014-07-30T00:00:00Z,200000,4,1,1070,7467,1.5,0,0,3,7,1070,0,1944,0,98178,47.4942,-122.235
4302200535,2014-05-06T00:00:00Z,219000,2,1,900,5160,1,0,0,3,6,900,0,1952,0,98106,47.525,-122.356
369000881,2014-09-05T00:00:00Z,777000,4,4,2680,6000,1,0,0,3,7,1380,1300,1962,2014,98199,47.6557,-122.388
7527200110,2015-02-18T00:00:00Z,593700,3,2.5,2000,22000,2,0,0,3,8,2000,0,1979,0,98075,47.59,-122.081
1561600025,2014-06-03T00:00:00Z,712500,3,1.5,1660,8797,1,0,0,4,7,1660,0,1956,0,98004,47.5892,-122.202
2813100100,2014-07-14T00:00:00Z,600000,4,1.5,1770,6014,1.5,0,0,4,7,1240,530,1946,0,98116,47.5773,-122.393
3179100755,2015-03-30T00:00:00Z,554663,3,2,1230,6802,1.5,0,0,3,7,1230,0,1940,0,98105,47.6712,-122.279
1422700110,2014-07-03T00:00:00Z,267000,3,1,1740,10875,1,0,0,4,7,1020,720,1962,0,98188,47.4682,-122.283
1075100090,2014-09-24T00:00:00Z,390000,3,2,1710,8910,1,0,0,5,7,1710,0,1953,0,98133,47.7719,-122.338
7338402690,2015-04-01T00:00:00Z,335000,6,2,2020,7071,1,0,0,3,7,1010,1010,1979,0,98108,47.5329,-122.294
5451210100,2015-04-23T00:00:00Z,938000,4,2.5,2410,9886,1,0,0,5,8,1990,420,1975,0,98040,47.5351,-122.223
7523900300,2015-04-07T00:00:00Z,370000,4,2.75,2310,14745,1,0,0,3,7,1410,900,1993,0,98198,47.377,-122.31
7237300090,2015-04-02T00:00:00Z,335000,5,2.5,2400,4548,2,0,0,3,7,2400,0,2003,0,98042,47.371,-122.127
4083303815,2015-04-21T00:00:00Z,695000,5,2,3160,3990,1.5,0,0,3,7,1870,1290,1923,0,98103,47.654,-122.337
6117501015,2014-06-06T00:00:00Z,387500,3,1,1560,14333,1,0,0,4,7,1560,0,1953,0,98166,47.432,-122.348
6700390100,2015-03-18T00:00:00Z,245000,3,2.5,1770,6187,2,0,0,3,7,1770,0,1992,0,98031,47.4034,-122.189
7334401450,2014-07-29T00:00:00Z,308550,3,2,1600,13200,1,0,0,3,7,1600,0,1990,0,98045,47.4656,-121.756
8588000315,2014-06-24T00:00:00Z,225000,3,1.75,1330,13102,1,0,0,3,7,1330,0,1968,0,98003,47.3172,-122.322
3121500100,2014-09-03T00:00:00Z,715000,4,2.5,2970,29163,2,0,0,3,9,2970,0,1993,0,98053,47.6717,-122.025
726049202,2015-05-06T00:00:00Z,335000,3,1,1020,10200,1,0,0,4,7,1020,0,1954,0,98133,47.7503,-122.348
3629760110,2014-08-21T00:00:00Z,634000,3,2.5,2490,4904,2,0,0,3,9,2490,0,2003,0,98029,47.5451,-122.014
8692800025,2014-05-14T00:00:00Z,337500,5,2,1700,7314,1,0,0,3,7,1000,700,1956,0,98108,47.549,-122.305
4392200165,2014-09-04T00:00:00Z,440000,1,1,850,6567,1,0,0,4,6,850,0,1940,0,98010,47.327,-122.039
1023089228,2014-07-17T00:00:00Z,350000,3,1.75,1250,13775,1,0,2,3,7,1250,0,1990,0,98045,47.4981,-121.772
7625702615,2015-01-14T00:00:00Z,400000,2,1,610,4560,1,0,0,3,5,610,0,1918,0,98136,47.5498,-122.383
8081030090,2014-08-15T00:00:00Z,1290000,4,3.5,3700,13175,2,0,0,4,11,3700,0,1989,0,98006,47.5471,-122.133
2201500490,2015-04-06T00:00:00Z,435000,3,1,950,10080,1,0,0,4,7,950,0,1954,0,98006,47.572,-122.139
7853250090,2014-09-29T00:00:00Z,681000,4,2.5,3860,5130,2,0,0,3,8,2930,930,2004,0,98065,47.5387,-121.879
7133300044,2014-06-29T00:00:00Z,397000,3,3.5,1360,1275,2,0,0,3,8,1240,120,2007,0,98144,47.5904,-122.315
293700110,2014-09-26T00:00:00Z,775000,4,2.5,3890,34513,2,0,0,3,10,3890,0,1996,0,98077,47.7749,-122.048
4038100110,2014-07-07T00:00:00Z,480000,3,2.25,1680,9090,1,0,0,4,7,1130,550,1959,0,98008,47.6068,-122.13
7697870600,2014-09-09T00:00:00Z,158000,3,2.5,1520,7200,2,0,0,4,7,1520,0,1985,0,98030,47.3679,-122.182
8847400115,2014-07-23T00:00:00Z,590000,3,2,2420,208652,1.5,0,0,3,8,2420,0,2005,0,98010,47.3666,-121.978
7853240100,2014-09-02T00:00:00Z,772500,5,2.75,3890,9130,2,0,0,3,9,3890,0,2004,0,98065,47.5407,-121.86
326049058,2015-02-17T00:00:00Z,464500,5,1.5,2940,13425,1,0,0,3,8,1470,1470,1955,0,98155,47.7632,-122.29
8732800090,2015-04-24T00:00:00Z,281000,3,1.75,1350,8737,1,0,0,3,7,1350,0,1966,0,98188,47.4378,-122.279
2526059086,2014-07-22T00:00:00Z,620000,3,2.25,2190,45738,1,0,0,3,8,2190,0,1990,0,98052,47.7108,-122.12
2391600165,2014-06-17T00:00:00Z,475000,3,2.25,2280,5750,1,0,1,4,7,1150,1130,1985,0,98116,47.5641,-122.393
7225000090,2014-10-17T00:00:00Z,245000,2,2,1070,4500,1,0,0,4,6,910,160,1932,0,98055,47.4896,-122.204
1868901295,2014-07-29T00:00:00Z,660000,5,2.25,2540,3750,1.5,0,0,4,7,1510,1030,1925,0,98115,47.6729,-122.299
6072100490,2014-12-04T00:00:00Z,527500,4,2.25,2270,8480,1,0,0,5,8,1310,960,1973,0,98006,47.5448,-122.174
2522069064,2014-10-27T00:00:00Z,135000,2,1,1220,7250,1,0,0,4,6,1220,0,1914,0,98010,47.3585,-121.975
806800090,2015-05-06T00:00:00Z,275000,3,1.75,1890,5000,1,0,0,3,7,1890,0,2003,0,98092,47.3357,-122.175
7228500375,2015-02-10T00:00:00Z,430000,4,2,1990,4740,1,0,0,3,7,1080,910,1926,0,98122,47.6112,-122.303
2891100820,2014-08-25T00:00:00Z,213500,3,1,1220,6000,1,0,0,4,7,1220,0,1968,0,98002,47.3245,-122.209
8564850300,2014-09-12T00:00:00Z,535000,3,3,2640,5978,2,0,0,3,9,2640,0,2012,0,98045,47.4759,-121.735
3861400061,2015-02-13T00:00:00Z,641000,3,1.75,1480,9603,1,0,0,3,7,1480,0,1952,0,98004,47.5915,-122.202
3343903647,2014-10-28T00:00:00Z,436300,3,2,2320,9420,1,0,0,5,7,2320,0,1952,0,98056,47.5133,-122.196
809002680,2014-10-14T00:00:00Z,1440000,4,1.75,2410,6000,1.5,0,0,3,8,2410,0,1911,0,98109,47.6369,-122.355
5450300195,2015-03-27T00:00:00Z,830000,4,2.75,2090,13500,1,0,0,4,8,2090,0,1949,0,98040,47.573,-122.225
1231001110,2014-07-22T00:00:00Z,380000,3,1,920,3532,1,0,0,3,6,920,0,1910,0,98118,47.5539,-122.268
6303401050,2015-02-20T00:00:00Z,132500,3,0.75,850,8573,1,0,0,3,6,600,250,1945,0,98146,47.503,-122.356
1003400245,2014-12-01T00:00:00Z,179950,3,1,1130,9907,1,0,0,3,7,1130,0,1954,0,98188,47.4362,-122.286
7468900245,2015-04-20T00:00:00Z,188200,3,1,1260,7265,1,0,0,4,7,1260,0,1954,0,98002,47.2979,-122.224
5021900265,2014-07-02T00:00:00Z,659000,4,2,2090,10800,1,0,0,4,7,2090,0,1951,0,98040,47.5759,-122.223
8100900015,2014-10-22T00:00:00Z,317000,3,2,2020,7260,1.5,0,0,3,7,1180,840,1926,0,98108,47.5496,-122.311
573000490,2014-11-24T00:00:00Z,625000,3,2.25,1970,4564,1,0,0,3,8,1470,500,1959,0,98199,47.6703,-122.41
4022900837,2014-06-13T00:00:00Z,350000,3,1.75,1820,9545,1,0,0,3,7,1230,590,1976,0,98155,47.7772,-122.296
475001295,2014-06-25T00:00:00Z,750000,3,1.5,1840,5000,1.5,0,0,5,7,1340,500,1915,0,98107,47.6652,-122.362
5256500025,2014-08-27T00:00:00Z,457000,4,1.75,2100,10358,1,0,0,5,8,1280,820,1959,0,98133,47.7478,-122.338
2767601390,2015-03-04T00:00:00Z,632500,4,2,1770,5000,2,0,0,4,7,1770,0,1906,0,98107,47.6748,-122.386
6700400110,2014-07-02T00:00:00Z,223000,3,2,1110,7231,1,0,0,4,7,1110,0,1991,0,98031,47.4036,-122.191
8860300300,2014-09-02T00:00:00Z,610000,4,2.75,2090,8400,1,0,0,4,8,1240,850,1976,0,98052,47.6872,-122.123
3738900165,2014-10-24T00:00:00Z,385000,4,1.75,2080,8215,2,0,0,4,7,2080,0,1948,0,98155,47.737,-122.305
1314300018,2015-03-24T00:00:00Z,367500,3,3.25,1400,1343,2,0,0,3,7,1160,240,2005,0,98118,47.5483,-122.277
3992700265,2014-08-04T00:00:00Z,385100,3,1,1060,8040,1,0,0,4,6,1060,0,1949,0,98125,47.7121,-122.287
1105000296,2014-12-29T00:00:00Z,230000,2,1,720,5913,1,0,0,3,6,720,0,1920,0,98118,47.5447,-122.27
1773100121,2014-06-23T00:00:00Z,286000,3,2.75,1100,750,2,0,0,3,7,780,320,2008,0,98106,47.5601,-122.363
7585000110,2015-03-26T00:00:00Z,201700,3,1,1010,9576,1,0,0,4,7,1010,0,1967,0,98001,47.2956,-122.272
822069112,2015-04-23T00:00:00Z,1350000,4,4.75,5230,89298,2.5,0,0,3,11,5230,0,2002,0,98038,47.4097,-122.063
5423030300,2014-05-19T00:00:00Z,525000,4,1.75,2420,7672,1,0,0,3,8,1480,940,1979,0,98027,47.5637,-122.085
1387301730,2015-02-02T00:00:00Z,361000,3,1.5,1200,7236,1,0,0,3,7,1200,0,1975,0,98011,47.739,-122.194
4447300008,2014-09-23T00:00:00Z,530000,3,1.5,1950,1963,3,0,0,3,8,1950,0,2002,0,98117,47.6904,-122.397
6413600123,2014-10-08T00:00:00Z,455000,3,2.25,1870,7403,1,0,0,3,7,1870,0,1950,0,98125,47.7171,-122.32
3288100100,2014-11-20T00:00:00Z,421000,4,2.25,1310,8400,1,0,0,4,7,1310,0,1966,0,98034,47.7317,-122.181
6127600110,2014-05-02T00:00:00Z,640000,4,2,1520,6200,1.5,0,0,3,7,1520,0,1945,0,98115,47.678,-122.269
3423049165,2015-03-31T00:00:00Z,240000,3,1,1270,12733,1,0,0,3,7,1270,0,1955,0,98188,47.445,-122.276
1233100601,2014-10-24T00:00:00Z,360000,2,1,840,7414,1,0,0,4,6,840,0,1928,0,98033,47.6771,-122.172
3422059085,2015-03-24T00:00:00Z,157340,2,1,900,23000,1,0,0,2,7,900,0,1953,0,98042,47.3576,-122.156
9294300600,2015-04-15T00:00:00Z,1240000,4,3,3010,6139,2,0,4,5,8,2560,450,1950,1972,98115,47.6799,-122.268
7282900025,2014-05-06T00:00:00Z,250000,3,1,1050,6874,1,0,0,3,6,1050,0,1954,0,98133,47.762,-122.355
2526059076,2015-02-25T00:00:00Z,735000,6,2.75,3360,84506,1,0,0,5,7,2040,1320,1962,0,98052,47.715,-122.121
5451100490,2015-01-15T00:00:00Z,884900,7,4.75,5370,10800,1.5,0,0,3,8,5370,0,1967,0,98040,47.538,-122.223
126059097,2014-10-23T00:00:00Z,775000,3,3.5,2690,104544,2,0,0,3,8,2690,0,1948,1990,98072,47.7717,-122.112
7739100015,2014-05-02T00:00:00Z,463000,3,1.75,1710,7320,1,0,0,3,7,1710,0,1948,0,98155,47.7512,-122.281
9828702251,2014-06-23T00:00:00Z,579000,3,2.5,1640,1269,3,0,0,3,8,1640,0,2009,0,98112,47.6197,-122.3
9558040820,2014-07-09T00:00:00Z,570000,6,3.75,4000,6015,2,0,2,3,10,3080,920,2004,0,98058,47.453,-122.118
1437580600,2015-03-31T00:00:00Z,1060000,5,4.5,4140,7924,2,0,0,3,10,4140,0,2005,0,98074,47.6102,-121.993
5469502460,2014-09-09T00:00:00Z,375000,4,2.75,3140,24800,1,0,0,4,8,2080,1060,1971,0,98042,47.3782,-122.161
2919701105,2014-12-09T00:00:00Z,422000,2,1.75,1320,2609,1,0,0,4,7,920,400,1938,0,98117,47.6878,-122.366
952003585,2015-02-09T00:00:00Z,866500,4,3.5,3080,4945,2,0,0,3,9,2010,1070,2014,0,98126,47.5662,-122.379
3066400750,2015-04-13T00:00:00Z,705000,3,2.5,2500,10359,2,0,0,3,10,2500,0,1986,0,98074,47.6286,-122.051
2607740100,2014-10-29T00:00:00Z,470000,4,2.5,2520,9684,2,0,0,3,8,2520,0,1994,0,98045,47.4848,-121.801
793200100,2014-12-18T00:00:00Z,360000,3,1.25,2350,6200,1,0,0,4,7,1320,1030,1966,0,98007,47.5979,-122.135
6744700900,2015-04-29T00:00:00Z,795000,4,2.5,2570,13450,1,0,4,3,8,1510,1060,1948,0,98155,47.7429,-122.285
1828300100,2015-03-30T00:00:00Z,800000,4,2.5,3100,7807,2,0,0,3,9,3100,0,2003,0,98034,47.7151,-122.227
1118000110,2014-05-29T00:00:00Z,2450000,4,3.5,4730,13586,1.5,0,0,5,10,4270,460,1935,0,98112,47.6319,-122.288
9297301015,2015-04-08T00:00:00Z,277284,3,1.75,1030,4800,1,0,0,3,6,930,100,1927,0,98126,47.566,-122.373
585000008,2015-04-13T00:00:00Z,460000,2,1,1020,4002,1,0,0,5,7,1020,0,1953,0,98116,47.5828,-122.395
4070700300,2015-05-04T00:00:00Z,898888,3,2.5,2080,3729,2,0,0,3,9,2080,0,1996,0,98033,47.6731,-122.199
3026079031,2014-08-06T00:00:00Z,211000,3,1,1410,47916,1,0,0,3,7,1410,0,1981,0,98019,47.7149,-121.96
2781250750,2014-08-28T00:00:00Z,222000,2,2,1360,3300,2,0,0,3,6,1360,0,2004,0,98038,47.3489,-122.022
203100625,2014-05-29T00:00:00Z,672000,3,2.5,2620,21587,2,0,0,3,7,2620,0,1992,0,98053,47.6384,-121.959
687600110,2014-10-20T00:00:00Z,778000,3,2.25,2260,33080,1,0,0,5,9,1690,570,1974,0,98005,47.6386,-122.183
2473372250,2015-01-21T00:00:00Z,312500,3,1.75,1490,9493,1,0,0,4,8,1490,0,1976,0,98058,47.4514,-122.134
7974700112,2014-07-14T00:00:00Z,650000,4,2.5,2530,6500,1.5,0,0,3,8,1720,810,1975,0,98115,47.6737,-122.284
2330000015,2014-08-26T00:00:00Z,740000,6,2.25,3140,10250,1,0,0,4,8,1570,1570,1959,0,98005,47.6116,-122.169
7230300100,2014-08-26T00:00:00Z,320000,3,2,1820,17600,1,0,0,5,7,1820,0,1972,0,98059,47.4703,-122.112
2133010110,2015-05-08T00:00:00Z,455000,4,2.5,1770,13168,2,0,0,3,7,1770,0,1990,0,98019,47.7306,-121.966
